date,net_load,AT_load_actual_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual,air_density,humidity,irradiance_surface,irradiance_toa,snow_mass,snowfall,temperature,wind_speed
2019/12/5 15:00,8486,10143,15,1642,1.205,0.003,2.868,7.303,4.384,0.001,-1.737,1.449
2019/12/5 16:00,8686,10171,4,1481,1.208,0.003,0,0,4.385,0.001,-2.363,1.522
2019/12/5 17:00,8459,9882,4,1419,1.211,0.003,0,0,4.387,0.002,-2.713,1.478
2019/12/5 18:00,7963,9298,0,1335,1.212,0.003,0,0,4.389,0.003,-2.897,1.456
2019/12/5 19:00,7652,8795,0,1143,1.212,0.003,0,0,4.393,0.003,-3.056,1.412
2019/12/5 20:00,7331,8230,0,899,1.213,0.003,0,0,4.397,0.003,-3.205,1.352
2019/12/5 21:00,7154,8016,0,862,1.212,0.003,0,0,4.4,0.002,-3.264,1.301
2019/12/5 22:00,6605,7501,0,896,1.21,0.003,0,0,4.403,0.002,-3.259,1.273
2019/12/5 23:00,6367,7126,0,759,1.209,0.003,0,0,4.405,0.002,-3.077,1.238
2019/12/6 0:00,6175,6869,0,694,1.208,0.003,0,0,4.407,0.002,-2.89,1.209
2019/12/6 1:00,6097,6765,0,668,1.208,0.003,0,0,4.41,0.002,-2.769,1.186
2019/12/6 2:00,6030,6660,0,630,1.207,0.003,0,0,4.413,0.003,-2.741,1.151
2019/12/6 3:00,6288,6818,0,530,1.208,0.003,0,0,4.416,0.003,-2.783,1.2
2019/12/6 4:00,7015,7511,0,496,1.208,0.003,0,0,4.42,0.004,-2.823,1.317
2019/12/6 5:00,8209,8657,0,448,1.208,0.003,0,0,4.424,0.004,-2.859,1.358
2019/12/6 6:00,9335,9760,8,417,1.207,0.003,1.02,4.52,4.427,0.003,-2.859,1.333
2019/12/6 7:00,9725,10092,26,341,1.206,0.003,48.988,129.177,4.43,0.003,-2.288,1.342
2019/12/6 8:00,9597,10086,84,405,1.204,0.003,143.995,290.139,4.429,0.002,-0.781,1.273
2019/12/6 9:00,9514,10073,173,386,1.2,0.003,228.888,404.47,4.394,0.001,0.881,1.213
2019/12/6 10:00,9252,9908,251,405,1.196,0.004,278.967,464.239,4.307,0.001,2.201,1.221
2019/12/6 11:00,8888,9636,278,470,1.192,0.004,282.531,465.412,4.195,0.001,2.866,1.238
2019/12/6 12:00,8714,9441,246,481,1.19,0.004,240.317,407.879,4.089,0.001,2.968,1.227
2019/12/6 13:00,8668,9344,160,516,1.189,0.004,159.916,295.555,4.025,0.001,2.194,1.123
2019/12/6 14:00,8727,9392,67,598,1.19,0.004,62.116,136.125,4.01,0.001,0.459,1.184
2019/12/6 15:00,9150,9797,16,631,1.192,0.003,2.509,6.75,4.012,0.003,-1.01,1.395
2019/12/6 16:00,9347,9962,4,611,1.192,0.003,0,0,4.017,0.006,-1.193,1.501
2019/12/6 17:00,9005,9674,4,665,1.192,0.003,0,0,4.024,0.007,-1.252,1.479
2019/12/6 18:00,8436,9050,0,614,1.192,0.003,0,0,4.032,0.009,-1.272,1.442
2019/12/6 19:00,7927,8519,0,592,1.192,0.003,0,0,4.041,0.009,-1.368,1.421
2019/12/6 20:00,7394,7991,0,597,1.191,0.003,0,0,4.05,0.008,-1.527,1.377
2019/12/6 21:00,7288,7805,0,517,1.19,0.003,0,0,4.056,0.005,-1.621,1.346
2019/12/6 22:00,6915,7351,0,436,1.188,0.003,0,0,4.06,0.003,-1.603,1.306
2019/12/6 23:00,6610,6988,0,378,1.186,0.003,0,0,4.063,0.003,-1.543,1.315
2019/12/7 0:00,6351,6725,0,374,1.184,0.003,0,0,4.066,0.003,-1.367,1.355
2019/12/7 1:00,6164,6560,0,396,1.183,0.003,0,0,4.07,0.003,-1.12,1.391
2019/12/7 2:00,5965,6383,0,418,1.182,0.003,0,0,4.074,0.004,-0.862,1.424
2019/12/7 3:00,5994,6386,0,392,1.182,0.003,0,0,4.078,0.005,-0.721,1.48
2019/12/7 4:00,6272,6655,0,383,1.183,0.003,0,0,4.077,0.006,-0.519,1.64
2019/12/7 5:00,6663,7013,0,350,1.183,0.003,0,0,4.068,0.007,-0.237,1.761
2019/12/7 6:00,7426,7725,8,291,1.184,0.003,0.997,4.08,4.062,0.014,0.064,1.764
2019/12/7 7:00,7946,8207,18,243,1.183,0.004,32.927,126.723,4.055,0.013,0.858,1.672
2019/12/7 8:00,8152,8484,46,286,1.181,0.004,80.92,287.6,4.039,0.018,2.041,1.613
2019/12/7 9:00,8121,8550,83,346,1.179,0.004,167.704,401.847,3.978,0.004,3.538,1.671
2019/12/7 10:00,8012,8476,136,328,1.177,0.005,218.779,461.598,3.87,0.002,4.57,1.796
2019/12/7 11:00,7898,8303,164,241,1.175,0.005,218.212,462.765,3.754,0.002,5.06,1.811
2019/12/7 12:00,7674,8135,150,311,1.173,0.005,177.729,405.277,3.651,0.001,5.057,1.652
2019/12/7 13:00,7515,8066,104,447,1.173,0.005,100.129,293.039,3.579,0.001,4.135,1.352
2019/12/7 14:00,7533,8149,50,566,1.175,0.005,32.613,133.701,3.541,0.001,2.896,1.267
2019/12/7 15:00,7657,8360,16,687,1.176,0.005,1.155,6.252,3.522,0.001,2.176,1.289
2019/12/7 16:00,7633,8534,7,894,1.177,0.005,0,0,3.507,0.001,2.004,1.305
2019/12/7 17:00,7476,8310,4,830,1.178,0.005,0,0,3.494,0.001,1.831,1.316
2019/12/7 18:00,6896,7785,0,889,1.179,0.004,0,0,3.486,0,1.518,1.319
2019/12/7 19:00,6534,7396,0,862,1.18,0.004,0,0,3.479,0.001,1.382,1.379
2019/12/7 20:00,6292,7017,0,725,1.181,0.004,0,0,3.473,0.001,1.333,1.359
2019/12/7 21:00,6181,6982,0,801,1.182,0.004,0,0,3.468,0,1.431,1.346
2019/12/7 22:00,5723,6546,0,823,1.182,0.004,0,0,3.46,0,1.606,1.341
2019/12/7 23:00,5320,6225,0,905,1.181,0.004,0,0,3.451,0,1.624,1.287
2019/12/8 0:00,4883,5950,0,1067,1.181,0.004,0,0,3.443,0,1.404,1.232
2019/12/8 1:00,4892,5809,0,917,1.18,0.004,0,0,3.437,0,1.005,1.239
2019/12/8 2:00,4725,5646,0,921,1.18,0.004,0,0,3.433,0,0.659,1.24
2019/12/8 3:00,5085,5692,0,607,1.18,0.004,0,0,3.431,0,0.391,1.211
2019/12/8 4:00,5450,5911,0,461,1.18,0.004,0,0,3.429,0,0.413,1.2
2019/12/8 5:00,5608,6120,0,512,1.179,0.004,0,0,3.428,0,0.419,1.179
2019/12/8 6:00,6071,6688,8,609,1.178,0.004,1.023,3.701,3.427,0,0.231,1.215
2019/12/8 7:00,6395,6998,34,569,1.177,0.004,59.32,124.431,3.424,0,0.869,1.149
2019/12/8 8:00,6619,7274,102,553,1.175,0.005,169.677,285.181,3.4,0,3.172,1.055
2019/12/8 9:00,6700,7377,199,478,1.173,0.005,260.772,399.383,3.339,0,5.039,1.324
2019/12/8 10:00,6671,7400,272,457,1.17,0.005,319.568,459.099,3.252,0,6.017,1.493
2019/12/8 11:00,6484,7158,296,378,1.166,0.005,322.577,460.285,3.157,0,6.642,1.565
2019/12/8 12:00,6283,6975,260,432,1.164,0.005,273.345,402.86,3.073,0,6.719,1.445
2019/12/8 13:00,6100,6900,166,634,1.164,0.005,182.296,290.666,3.013,0,5.574,1.046
2019/12/8 14:00,6148,7044,69,827,1.166,0.005,66.172,131.417,2.992,0,2.875,1.029
2019/12/8 15:00,6466,7527,17,1044,1.168,0.004,1.796,5.811,2.99,0,0.802,1.223
2019/12/8 16:00,6868,7861,5,988,1.17,0.004,0,0,2.988,0,0.624,1.305
2019/12/8 17:00,7077,7899,4,818,1.171,0.004,0,0,2.985,0.001,0.53,1.316
2019/12/8 18:00,6946,7590,0,644,1.171,0.004,0,0,2.986,0.005,0.355,1.288
2019/12/8 19:00,6776,7253,0,477,1.171,0.004,0,0,2.991,0.009,0.248,1.265
2019/12/8 20:00,6544,6910,0,366,1.171,0.004,0,0,2.999,0.009,0.201,1.209
2019/12/8 21:00,6484,6959,0,475,1.171,0.004,0,0,3.008,0.008,0.26,1.164
2019/12/8 22:00,6032,6618,0,586,1.17,0.004,0,0,3.018,0.01,0.365,1.174
2019/12/8 23:00,5803,6353,0,550,1.171,0.004,0,0,3.033,0.018,0.498,1.314
2019/12/9 0:00,5616,6168,0,552,1.172,0.004,0,0,3.051,0.017,0.571,1.374
2019/12/9 1:00,5554,6088,0,534,1.173,0.004,0,0,3.065,0.013,0.464,1.29
2019/12/9 2:00,5445,6012,0,567,1.175,0.004,0,0,3.077,0.014,0.132,1.088
2019/12/9 3:00,5754,6245,0,491,1.176,0.004,0,0,3.087,0.012,0.069,1.023
2019/12/9 4:00,6566,7028,0,462,1.176,0.004,0,0,3.096,0.014,0.151,0.963
2019/12/9 5:00,7986,8330,0,344,1.175,0.004,0,0,3.109,0.019,0.215,0.955
2019/12/9 6:00,9108,9447,8,331,1.175,0.004,0.739,3.355,3.128,0.022,0.415,0.986
2019/12/9 7:00,9495,9842,22,325,1.174,0.004,37.815,122.278,3.151,0.031,1.137,1.01
2019/12/9 8:00,9686,9938,52,200,1.173,0.005,93.743,282.933,3.179,0.047,2.554,1.133
2019/12/9 9:00,9853,10048,76,119,1.171,0.005,134.801,397.094,3.202,0.052,3.574,1.244
2019/12/9 10:00,9935,10131,83,113,1.168,0.005,154.373,456.801,3.216,0.054,4.233,1.26
2019/12/9 11:00,9846,10031,78,107,1.167,0.005,151.601,457.96,3.225,0.054,4.569,1.207
2019/12/9 12:00,9769,10023,64,190,1.165,0.005,121.05,400.55,3.244,0.058,4.42,0.996
2019/12/9 13:00,9504,9908,45,359,1.165,0.005,76.476,288.442,3.278,0.062,3.695,0.867
2019/12/9 14:00,9465,9906,23,418,1.166,0.005,27.633,129.287,3.335,0.068,2.551,0.905
2019/12/9 15:00,9609,10117,9,499,1.167,0.004,0.881,5.421,3.403,0.067,1.677,0.959
2019/12/9 16:00,9825,10201,4,372,1.168,0.004,0,0,3.472,0.07,1.448,0.974
2019/12/9 17:00,9713,9969,4,252,1.168,0.004,0,0,3.552,0.085,1.304,0.934
2019/12/9 18:00,9189,9363,0,174,1.17,0.004,0,0,3.659,0.119,1.181,0.914
2019/12/9 19:00,8546,8714,0,168,1.171,0.004,0,0,3.779,0.116,1.09,0.968
2019/12/9 20:00,7964,8071,0,107,1.173,0.004,0,0,3.893,0.107,1.002,1.029
2019/12/9 21:00,7676,7802,0,126,1.174,0.004,0,0,3.999,0.099,0.983,1.068
2019/12/9 22:00,7132,7280,0,148,1.177,0.004,0,0,4.11,0.117,0.821,1.118
2019/12/9 23:00,6731,6975,0,244,1.179,0.004,0,0,4.224,0.114,0.601,1.195
2019/12/10 0:00,6285,6705,0,420,1.181,0.004,0,0,4.35,0.135,0.542,1.277
2019/12/10 1:00,5960,6595,0,635,1.183,0.004,0,0,4.49,0.151,0.481,1.351
2019/12/10 2:00,5534,6568,0,1034,1.184,0.004,0,0,4.644,0.169,0.615,1.677
2019/12/10 3:00,4996,6813,0,1817,1.186,0.004,0,0,4.804,0.164,0.64,1.908
2019/12/10 4:00,5275,7545,0,2270,1.187,0.004,0,0,4.947,0.148,0.572,2.135
2019/12/10 5:00,6432,8716,0,2284,1.19,0.004,0,0,5.075,0.13,0.252,2.136
2019/12/10 6:00,7358,9847,8,2481,1.194,0.004,0.651,3.06,5.178,0.099,-0.089,2.165
2019/12/10 7:00,7442,10063,28,2593,1.197,0.004,41.895,120.278,5.25,0.065,0.036,2.294
2019/12/10 8:00,7447,10034,74,2513,1.199,0.004,130.154,280.864,5.283,0.045,0.872,2.569
2019/12/10 9:00,7313,10060,140,2607,1.199,0.004,220.523,394.963,5.282,0.036,1.533,3.013
2019/12/10 10:00,7059,10027,200,2768,1.198,0.004,277.918,454.623,5.252,0.028,1.983,3.25
2019/12/10 11:00,6822,9882,220,2840,1.197,0.003,280.764,455.799,5.211,0.024,2.283,3.226
2019/12/10 12:00,6855,9882,191,2836,1.197,0.003,239.478,398.418,5.173,0.02,2.269,3.161
2019/12/10 13:00,6990,9873,124,2759,1.198,0.003,156.991,286.386,5.153,0.019,1.832,2.811
2019/12/10 14:00,7659,9982,53,2270,1.2,0.003,55.972,127.313,5.155,0.015,0.574,2.067
2019/12/10 15:00,8434,10388,14,1940,1.203,0.003,1.515,5.073,5.165,0.01,-1.266,1.724
2019/12/10 16:00,8655,10617,4,1958,1.205,0.003,0,0,5.174,0.007,-2.068,1.641
2019/12/10 17:00,8493,10414,4,1917,1.208,0.003,0,0,5.18,0.005,-2.67,1.583
2019/12/10 18:00,8137,9826,0,1689,1.21,0.003,0,0,5.183,0.001,-3.28,1.537
2019/12/10 19:00,7812,9307,0,1495,1.211,0.003,0,0,5.185,0.001,-3.752,1.462
2019/12/10 20:00,7225,8748,0,1523,1.212,0.003,0,0,5.186,0.001,-4.176,1.343
2019/12/10 21:00,7059,8534,0,1475,1.213,0.003,0,0,5.188,0.001,-4.49,1.247
2019/12/10 22:00,6869,8018,0,1149,1.215,0.003,0,0,5.189,0.001,-4.766,1.125
2019/12/10 23:00,6802,7676,0,874,1.215,0.003,0,0,5.191,0.001,-5,1.021
2019/12/11 0:00,6788,7448,0,660,1.215,0.003,0,0,5.192,0.001,-5.073,0.997
2019/12/11 1:00,6819,7348,0,529,1.215,0.003,0,0,5.193,0.001,-5.018,1.017
2019/12/11 2:00,6775,7266,0,491,1.215,0.003,0,0,5.195,0.001,-4.915,1.092
2019/12/11 3:00,7059,7420,0,361,1.214,0.002,0,0,5.197,0.001,-4.819,1.058
2019/12/11 4:00,7978,8121,0,143,1.213,0.002,0,0,5.198,0.001,-4.814,0.954
2019/12/11 5:00,9232,9284,0,52,1.213,0.002,0,0,5.199,0.001,-4.83,0.878
2019/12/11 6:00,10430,10457,9,18,1.212,0.002,0.857,2.799,5.2,0.001,-4.807,0.841
2019/12/11 7:00,10583,10623,29,11,1.211,0.002,61.623,118.433,5.201,0,-3.948,0.9
2019/12/11 8:00,10312,10403,82,9,1.207,0.003,180.639,278.915,5.199,0,-1.925,0.997
2019/12/11 9:00,10014,10180,158,8,1.2,0.003,280.218,392.987,5.178,0,0.04,0.988
2019/12/11 10:00,9746,9978,218,14,1.195,0.003,330.69,452.626,5.104,0,1.334,1.199
2019/12/11 11:00,9445,9723,240,38,1.19,0.003,330.688,453.812,4.994,0,2.127,1.472
2019/12/11 12:00,9289,9641,205,147,1.187,0.003,279.078,396.49,4.889,0,2.257,1.569
2019/12/11 13:00,9270,9715,130,315,1.187,0.003,183.833,284.495,4.826,0,1.52,1.235
2019/12/11 14:00,9331,9924,53,540,1.189,0.003,65.494,125.481,4.812,0,-0.949,0.945
2019/12/11 15:00,9482,10401,13,906,1.192,0.003,1.222,4.774,4.814,0.001,-3.008,1.187
2019/12/11 16:00,9187,10572,4,1381,1.195,0.003,0,0,4.816,0.003,-3.321,1.385
2019/12/11 17:00,8589,10397,4,1804,1.197,0.002,0,0,4.821,0.004,-3.563,1.533
2019/12/11 18:00,7742,9857,0,2115,1.199,0.002,0,0,4.828,0.008,-3.883,1.611
2019/12/11 19:00,7069,9342,0,2273,1.2,0.002,0,0,4.839,0.013,-4.039,1.68
2019/12/11 20:00,6436,8797,0,2361,1.201,0.002,0,0,4.857,0.019,-4.035,1.763
2019/12/11 21:00,6234,8576,0,2342,1.2,0.002,0,0,4.878,0.023,-3.967,1.722
2019/12/11 22:00,5880,8052,0,2172,1.199,0.002,0,0,4.903,0.025,-3.866,1.564
2019/12/11 23:00,5935,7722,0,1787,1.198,0.002,0,0,4.929,0.025,-3.825,1.445
2019/12/12 0:00,6140,7472,0,1332,1.197,0.003,0,0,4.956,0.027,-3.795,1.308
2019/12/12 1:00,6176,7363,0,1187,1.196,0.003,0,0,4.986,0.03,-3.762,1.164
2019/12/12 2:00,6149,7230,0,1081,1.196,0.003,0,0,5.019,0.034,-3.731,1.038
2019/12/12 3:00,6510,7376,0,866,1.196,0.003,0,0,5.058,0.04,-3.776,0.932
2019/12/12 4:00,7323,8082,0,759,1.196,0.003,0,0,5.102,0.045,-3.823,0.851
2019/12/12 5:00,8625,9204,0,579,1.196,0.003,0,0,5.15,0.049,-3.779,0.79
2019/12/12 6:00,9915,10299,8,376,1.196,0.003,0.512,2.565,5.202,0.052,-3.574,0.74
2019/12/12 7:00,10226,10548,14,308,1.195,0.003,35.584,116.736,5.258,0.057,-2.761,0.869
2019/12/12 8:00,10384,10636,34,218,1.194,0.003,98.551,277.149,5.314,0.057,-1.396,1.015
2019/12/12 9:00,10505,10736,62,169,1.189,0.003,155.717,391.152,5.356,0.052,-0.067,1.009
2019/12/12 10:00,10510,10689,75,104,1.185,0.004,181.647,450.803,5.377,0.045,0.844,0.964
2019/12/12 11:00,10399,10527,71,57,1.182,0.004,175.639,452.022,5.379,0.037,1.243,0.848
2019/12/12 12:00,10375,10461,61,25,1.181,0.004,142.135,394.667,5.378,0.035,1.237,0.744
2019/12/12 13:00,10337,10392,44,11,1.181,0.004,89.254,282.757,5.392,0.041,0.761,0.613
2019/12/12 14:00,10365,10412,20,27,1.183,0.004,31.142,123.812,5.431,0.048,-0.47,0.458
2019/12/12 15:00,10687,10714,7,20,1.184,0.004,0.847,4.509,5.485,0.056,-1.526,0.556
2019/12/12 16:00,10763,10779,4,12,1.186,0.004,0,0,5.54,0.054,-1.783,0.541
2019/12/12 17:00,10511,10520,4,5,1.186,0.003,0,0,5.598,0.06,-1.943,0.506
2019/12/12 18:00,9922,9926,0,4,1.187,0.003,0,0,5.666,0.073,-2.159,0.505
2019/12/12 19:00,9324,9328,0,4,1.187,0.003,0,0,5.735,0.063,-2.38,0.506
2019/12/12 20:00,8659,8663,0,4,1.186,0.003,0,0,5.79,0.048,-2.639,0.504
2019/12/12 21:00,8414,8418,0,4,1.185,0.003,0,0,5.83,0.031,-2.862,0.524
2019/12/12 22:00,7890,7894,0,4,1.185,0.003,0,0,5.855,0.018,-3.136,0.593
2019/12/12 23:00,7570,7576,0,6,1.184,0.003,0,0,5.869,0.012,-3.519,0.701
2019/12/13 0:00,7265,7279,0,14,1.184,0.003,0,0,5.881,0.01,-3.931,0.835
2019/12/13 1:00,7089,7150,0,61,1.183,0.003,0,0,5.893,0.014,-3.998,1.028
2019/12/13 2:00,6835,7042,0,207,1.183,0.003,0,0,5.908,0.015,-3.979,1.291
2019/12/13 3:00,6802,7185,0,383,1.183,0.003,0,0,5.92,0.012,-3.907,1.574
2019/12/13 4:00,7256,7867,0,611,1.182,0.003,0,0,5.928,0.009,-3.882,1.849
2019/12/13 5:00,8131,9032,0,901,1.181,0.003,0,0,5.936,0.012,-3.837,2.043
2019/12/13 6:00,8849,10082,8,1225,1.179,0.003,0.403,2.371,5.951,0.023,-3.747,2.2
2019/12/13 7:00,8736,10395,23,1636,1.177,0.003,37.868,115.199,5.976,0.03,-3.289,2.455
2019/12/13 8:00,8452,10396,62,1882,1.173,0.003,111.836,275.542,6.002,0.034,-2.078,2.858
2019/12/13 9:00,8116,10326,112,2098,1.167,0.003,174.327,389.512,6.019,0.037,-0.789,3.087
2019/12/13 10:00,7746,10154,146,2262,1.161,0.003,183.605,449.139,6.018,0.042,0.279,3.044
2019/12/13 11:00,7359,9901,150,2392,1.157,0.004,145.418,450.346,6.016,0.059,0.872,2.775
2019/12/13 12:00,7016,9641,120,2505,1.156,0.004,94.461,393.043,6.05,0.102,0.903,2.338
2019/12/13 13:00,7242,9543,64,2237,1.156,0.004,52.828,281.146,6.131,0.125,0.517,1.972
2019/12/13 14:00,7775,9526,23,1728,1.158,0.004,18.039,122.287,6.263,0.17,-0.189,1.72
2019/12/13 15:00,8291,9853,8,1554,1.16,0.004,0.491,4.277,6.464,0.232,-0.769,1.574
2019/12/13 16:00,8674,9945,4,1267,1.161,0.004,0,0,6.718,0.274,-0.874,1.539
2019/12/13 17:00,8924,9646,4,718,1.162,0.004,0,0,7.01,0.311,-0.907,1.511
2019/12/13 18:00,8619,9025,0,406,1.163,0.004,0,0,7.375,0.409,-0.89,1.401
2019/12/13 19:00,7865,8515,0,650,1.164,0.004,0,0,7.721,0.285,-0.929,1.281
2019/12/13 20:00,7219,7959,0,740,1.165,0.004,0,0,7.927,0.136,-0.804,1.276
2019/12/13 21:00,7116,7795,0,679,1.164,0.004,0,0,8.026,0.071,-0.583,1.273
2019/12/13 22:00,6755,7274,0,519,1.163,0.004,0,0,8.082,0.049,-0.535,1.282
2019/12/13 23:00,6584,6958,0,374,1.163,0.004,0,0,8.117,0.037,-0.526,1.277
2019/12/14 0:00,6414,6653,0,239,1.163,0.004,0,0,8.144,0.028,-0.497,1.307
2019/12/14 1:00,6246,6494,0,248,1.163,0.004,0,0,8.163,0.015,-0.619,1.362
2019/12/14 2:00,6013,6345,0,332,1.163,0.004,0,0,8.18,0.018,-0.832,1.345
2019/12/14 3:00,5946,6389,0,443,1.164,0.004,0,0,8.209,0.031,-1.216,1.223
2019/12/14 4:00,6283,6698,0,415,1.165,0.004,0,0,8.25,0.04,-1.503,1.187
2019/12/14 5:00,6809,7108,0,299,1.165,0.003,0,0,8.283,0.038,-1.97,1.222
2019/12/14 6:00,7597,7801,8,196,1.166,0.003,0.591,2.202,8.297,0.05,-2.423,1.293
2019/12/14 7:00,7834,8246,25,387,1.167,0.004,49.235,113.83,8.332,0.14,-1.319,1.423
2019/12/14 8:00,7702,8542,62,778,1.166,0.004,127.219,274.082,8.356,0.13,1.025,1.96
2019/12/14 9:00,7300,8719,98,1321,1.163,0.004,160.553,388.048,8.261,0.086,2.233,2.388
2019/12/14 10:00,6903,8715,94,1718,1.16,0.005,178.775,447.643,7.996,0.015,2.963,2.667
2019/12/14 11:00,6261,8411,72,2078,1.157,0.005,203.391,448.894,7.614,0.002,3.638,2.904
2019/12/14 12:00,6151,8051,77,1823,1.155,0.005,201.886,391.624,7.241,0.001,4.162,2.878
2019/12/14 13:00,6169,7923,64,1690,1.155,0.005,142.581,279.76,6.958,0,4.096,2.712
2019/12/14 14:00,6111,8049,37,1901,1.156,0.005,52.909,120.939,6.805,0,2.941,2.452
2019/12/14 15:00,6373,8375,14,1988,1.159,0.004,1.337,4.081,6.738,0,1.518,2.329
2019/12/14 16:00,7014,8596,4,1578,1.162,0.004,0,0,6.697,0,0.977,2.293
2019/12/14 17:00,6848,8390,4,1538,1.165,0.004,0,0,6.67,0,0.618,2.21
2019/12/14 18:00,6138,7910,0,1772,1.166,0.004,0,0,6.652,0,0.216,2.013
2019/12/14 19:00,6498,7480,0,982,1.168,0.004,0,0,6.641,0,-0.185,1.808
2019/12/14 20:00,6341,7042,0,701,1.169,0.004,0,0,6.636,0,-0.526,1.657
2019/12/14 21:00,6300,7057,0,757,1.169,0.004,0,0,6.634,0,-0.78,1.525
2019/12/14 22:00,5820,6624,0,804,1.169,0.004,0,0,6.634,0,-0.794,1.498
2019/12/14 23:00,5398,6271,0,873,1.168,0.004,0,0,6.634,0,-0.643,1.523
2019/12/15 0:00,5156,5990,0,834,1.167,0.003,0,0,6.635,0,-0.458,1.511
2019/12/15 1:00,4930,5889,0,959,1.165,0.003,0,0,6.635,0,-0.288,1.46
2019/12/15 2:00,4961,5779,0,818,1.164,0.003,0,0,6.634,0,0.055,1.426
2019/12/15 3:00,4980,5780,0,800,1.164,0.004,0,0,6.632,0,0.47,1.373
2019/12/15 4:00,5449,5965,0,516,1.166,0.004,0,0,6.627,0,0.508,1.332
2019/12/15 5:00,5823,6153,0,330,1.169,0.004,0,0,6.619,0,0.577,1.388
2019/12/15 6:00,5833,6781,8,940,1.17,0.004,0.304,2.054,6.611,0,0.438,1.375
2019/12/15 7:00,6066,7236,20,1150,1.172,0.004,33.098,112.594,6.602,0,0.879,1.449
2019/12/15 8:00,6495,7532,60,977,1.172,0.004,117.94,272.803,6.567,0,2.424,1.679
2019/12/15 9:00,6754,7689,136,799,1.17,0.004,210.333,386.742,6.453,0,3.821,1.88
2019/12/15 10:00,6745,7773,223,805,1.167,0.004,268.174,446.35,6.25,0,4.969,1.831
2019/12/15 11:00,6628,7600,271,701,1.162,0.005,270.574,447.561,5.999,0,5.903,1.638
2019/12/15 12:00,6474,7349,249,626,1.16,0.005,210.243,390.299,5.773,0,6.136,1.276
2019/12/15 13:00,6560,7223,163,500,1.159,0.005,112.699,278.506,5.619,0,5.086,0.943
2019/12/15 14:00,6609,7365,70,686,1.159,0.005,37.839,119.744,5.552,0,3.605,0.955
2019/12/15 15:00,6968,7738,20,750,1.16,0.005,1.025,3.912,5.536,0,2.529,1.059
2019/12/15 16:00,7166,7998,4,828,1.162,0.004,0,0,5.526,0,2.272,1.084
2019/12/15 17:00,7276,8012,4,732,1.163,0.004,0,0,5.513,0,2.339,1.098
2019/12/15 18:00,7066,7700,0,634,1.163,0.004,0,0,5.5,0,2.416,1.102
2019/12/15 19:00,6852,7408,0,556,1.164,0.004,0,0,5.486,0,2.485,1.065
2019/12/15 20:00,6567,7032,0,465,1.166,0.004,0,0,5.472,0,2.484,1.02
2019/12/15 21:00,6715,7058,0,343,1.168,0.004,0,0,5.458,0,2.398,0.966
2019/12/15 22:00,6513,6701,0,188,1.17,0.004,0,0,5.445,0,2.263,0.852
2019/12/15 23:00,6325,6476,0,151,1.172,0.004,0,0,5.433,0,2.111,0.672
2019/12/16 0:00,6122,6262,0,140,1.175,0.004,0,0,5.422,0,1.722,0.696
2019/12/16 1:00,5990,6163,0,173,1.178,0.004,0,0,5.41,0.001,1.35,0.739
2019/12/16 2:00,5869,6115,0,246,1.181,0.004,0,0,5.4,0.002,0.766,0.871
2019/12/16 3:00,6004,6297,0,293,1.183,0.004,0,0,5.39,0.001,0.259,0.88
2019/12/16 4:00,6720,7074,0,354,1.184,0.004,0,0,5.381,0.002,0.038,0.902
2019/12/16 5:00,8028,8395,0,367,1.185,0.004,0,0,5.37,0.002,0.149,0.903
2019/12/16 6:00,9013,9518,8,497,1.186,0.004,0.338,1.931,5.352,0.001,0.289,0.97
2019/12/16 7:00,9286,9801,28,487,1.185,0.004,31.316,111.527,5.317,0,0.925,1.132
2019/12/16 8:00,9120,9791,80,591,1.183,0.005,92.736,271.692,5.244,0.001,2.331,1.537
2019/12/16 9:00,9043,9760,158,559,1.18,0.005,130.62,385.578,5.122,0,3.34,1.754
2019/12/16 10:00,8811,9656,228,617,1.177,0.005,171.417,445.211,4.953,0,4.176,1.834
2019/12/16 11:00,8401,9428,258,769,1.173,0.005,194.421,446.432,4.76,0,5,1.824
2019/12/16 12:00,8464,9395,228,703,1.169,0.006,184.994,389.191,4.577,0,5.536,1.711
2019/12/16 13:00,8637,9419,150,632,1.168,0.006,119.339,277.402,4.427,0,5.292,1.449
2019/12/16 14:00,9079,9453,66,308,1.168,0.005,40.765,118.693,4.323,0,4.058,1.215
2019/12/16 15:00,9603,9720,17,100,1.171,0.005,0.994,3.769,4.256,0,3.005,1.191
2019/12/16 16:00,9744,9805,7,54,1.173,0.005,0,0,4.199,0,2.928,1.257
2019/12/16 17:00,9536,9600,4,60,1.175,0.005,0,0,4.145,0,2.76,1.268
2019/12/16 18:00,8860,8956,0,96,1.176,0.005,0,0,4.094,0.001,2.634,1.253
2019/12/16 19:00,8361,8441,0,80,1.176,0.005,0,0,4.042,0.001,2.639,1.241
2019/12/16 20:00,7809,7902,0,93,1.176,0.005,0,0,3.989,0.001,2.563,1.164
2019/12/16 21:00,7531,7617,0,86,1.175,0.005,0,0,3.937,0.001,2.554,1.138
2019/12/16 22:00,6970,7099,0,129,1.174,0.005,0,0,3.88,0.001,2.619,1.128
2019/12/16 23:00,6529,6740,0,211,1.173,0.005,0,0,3.821,0.001,2.687,1.084
2019/12/17 0:00,6110,6435,0,325,1.172,0.005,0,0,3.764,0.001,2.755,1.016
